** 9658,https://www.ebi.ac.uk/ols/api/ontologies/mp/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0046022/hierarchicalParents **
** 9659,https://www.ebi.ac.uk/ols/api/ontologies/mp/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0045897/hierarchicalParents **
9660,https://www.ebi.ac.uk/ols/api/ontologies/mp/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0046021/hierarchicalParents ***
9661,https://www.ebi.ac.uk/ols/api/ontologies/mp/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0045896/hierarchicalParents ***
